X,Y,FID,Año,Claseaccid,Cód_Comun,Comuna,Cód_Regi,Región,Cód_Zona,Zona,Cód_Ubica,Ubicación,Cód_Calle,Calle_Uno,COd_Calle_,Calle_Dos,Número,Intersecci,Fallecidos,Graves,Menos_Grav,Leves,Tipo_Usuar,FallecidoB,GraveBici,MgraveBici,LeveBici,Accidentes
-70.7558804084539,-33.4790954195178,94,2017,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131190976,EL ROSAL,131190125,AMERICO VESPUCIO,0,AMERICO VESPUCIO - EL ROSAL,0,0,0,3,BICICLETA,0,0,0,0,3
-70.7557005836148,-33.4438797731328,95,2017,1,13124,PUDAHUEL,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131241232,SAN PABLO,131241226,SAN LUIS,0,SAN LUIS - SAN PABLO,0,0,0,1,BICICLETA,0,0,0,0,1
-70.7555882996601,-33.5104896999395,96,2017,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131190025,5 DE ABRIL,131190067,ALBERTO LLONA,0,5 DE ABRIL - ALBERTO LLONA,0,0,0,1,BICICLETA,0,0,0,0,1
-70.7549454606642,-33.3745060165392,97,2017,1,13125,QUILICURA,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACION,131250072,CAMINO LO ECHEVERS,131250533,OJOS DEL SALADO,0,CAMINO LO ECHEVERS - OJOS DEL SALADO,0,0,1,0,BICICLETA,0,0,1,0,1
-70.7547783432458,-33.4316563380693,98,2017,1,13124,PUDAHUEL,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131241214,SAN DANIEL,131240453,HUEQUEN,0,HUEQUEN - SAN DANIEL,0,0,0,2,BICICLETA,0,0,0,0,1
-70.7546038657756,-33.4513436838637,99,2017,1,13124,PUDAHUEL,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131240208,CLAUDIO ARRAU,131240950,OCEANIA,0,CLAUDIO ARRAU - OCEANIA,0,0,0,1,BICICLETA,0,0,0,0,1
-70.7545792612237,-33.4316861865681,100,2017,1,13124,PUDAHUEL,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131241361,ZAPALLAR,131241214,SAN DANIEL,0,SAN DANIEL - ZAPALLAR,0,0,0,1,BICICLETA,0,0,0,0,1
-70.7541100930062,-33.4222333226096,101,2017,1,13103,CERRO NAVIA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131030427,MAPOCHO NORTE,131030135,DIAG RENY,0,DIAG RENY - MAPOCHO NORTE,0,0,0,2,BICICLETA,0,0,0,0,1
-70.7539579663869,-33.3618376185111,102,2017,1,13125,QUILICURA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131250382,LO MARCOLETA,131250666,SAN LUIS,0,LO MARCOLETA - SAN LUIS,0,0,0,1,BICICLETA,0,0,0,0,1
-70.7532168009145,-33.4166482089475,103,2017,1,13103,CERRO NAVIA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131030592,SALVADOR GUTIERREZ,131030294,LA ESTRELLA,0,LA ESTRELLA - SALVADOR GUTIERREZ,1,0,0,1,BICICLETA,1,0,0,0,2
-70.7526800000818,-33.3634742002739,104,2017,1,13125,QUILICURA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131250482,MANUEL ANTONIO MATTA,0, ,630,MANUEL ANTONIO MATTA  630,0,0,0,1,BICICLETA,0,0,0,0,1
-70.7522360398612,-33.4606228986277,105,2017,1,13124,PUDAHUEL,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131240564,LA ESTRELLA,131240625,LAGUNA BLANCA,0,LA ESTRELLA - LAGUNA BLANCA,0,0,0,1,BICICLETA,0,0,0,0,1
-70.7519846011082,-33.5002399035485,106,2017,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131192617,PRIMERA TRANSVERSAL,131190518,CENTRAL GONZALO PEREZ LLONA,0,CENTRAL GONZALO PEREZ LLONA - PRIMERA TRANSVERSAL,0,0,0,1,BICICLETA,0,0,0,0,1
-70.7516177793368,-33.4354630252982,107,2017,1,13124,PUDAHUEL,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131240564,LA ESTRELLA,131240288,EL ANILLO,0,EL ANILLO - LA ESTRELLA,0,0,1,1,BICICLETA,0,0,1,0,1
-70.751438446427,-33.4859606650525,108,2017,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131190124,AMERICO VESPUCIO,0, ,1001,AMERICO VESPUCIO  1001,0,0,0,1,BICICLETA,0,0,0,0,1
-70.7513928633897,-33.4252909456205,109,2017,1,13103,CERRO NAVIA,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131030294,LA ESTRELLA,131030295,LA HONDONADA,0,LA ESTRELLA - LA HONDONADA,0,0,0,1,BICICLETA,0,0,0,0,1
-70.7512607997459,-33.4963015996389,110,2017,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131192710,RAFAEL RIESCO BERNALES,131190125,AMERICO VESPUCIO,0,AMERICO VESPUCIO - RAFAEL RIESCO BERNALES,0,0,0,1,BICICLETA,0,0,0,0,1
-70.7511428914311,-33.4950574343529,111,2017,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131192619,PRIMO DE RIVERA,131192617,PRIMERA TRANSVERSAL,0,PRIMERA TRANSVERSAL - PRIMO DE RIVERA,0,0,0,1,BICICLETA,0,0,0,0,1
-70.7508810996828,-33.3789562001683,112,2017,1,13125,QUILICURA,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACION,131250022,AMERICO VESPUCIO,131250381,LO ECHEVERS,0,AMERICO VESPUCIO - LO ECHEVERS,0,0,0,1,BICICLETA,0,0,0,0,1
-70.7504220434423,-33.4736722746555,113,2017,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131191290,GUSTAVO EIFFEL,131190175,ARACARI,0,ARACARI - GUSTAVO EIFFEL,0,0,0,1,BICICLETA,0,0,0,0,1
-70.7502466001004,-33.4865775001513,114,2017,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131192034,LOS PAJARITOS,131190124,AMERICO VESPUCIO,0,AMERICO VESPUCIO - LOS PAJARITOS,0,0,0,0,BICICLETA,0,0,0,0,1
-70.7500353997137,-33.5102131997791,115,2017,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131190025,5 DE ABRIL,0, ,620,5 DE ABRIL  620,0,0,0,1,BICICLETA,0,0,0,0,1
-70.7500034998615,-33.510098100047,116,2017,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131190025,5 DE ABRIL,131191336,HNOS CARRERA,0,5 DE ABRIL - HNOS CARRERA,0,0,0,1,BICICLETA,0,0,0,0,1
-70.7499992361757,-33.4169185298661,117,2017,1,13103,CERRO NAVIA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131030359,LISBOA,131030592,SALVADOR GUTIERREZ,0,LISBOA - SALVADOR GUTIERREZ,0,0,1,0,BICICLETA,0,0,1,0,1
-70.7499987424478,-33.4522328651544,118,2017,1,13124,PUDAHUEL,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131240208,CLAUDIO ARRAU,131240564,LA ESTRELLA,0,CLAUDIO ARRAU - LA ESTRELLA,0,0,0,1,BICICLETA,0,0,0,0,1
-70.749674765278,-33.4293141545244,119,2017,1,13124,PUDAHUEL,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131240538,JOSE JOAQUIN PEREZ,131241189,ROLANDO PETERSEN,0,JOSE JOAQUIN PEREZ - ROLANDO PETERSEN,1,0,0,0,BICICLETA,1,0,0,0,1
-70.7491893004457,-33.4446988001094,120,2017,1,13124,PUDAHUEL,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131241232,SAN PABLO,0, ,8556,SAN PABLO  8556,0,0,1,0,BICICLETA,0,0,1,0,1
-70.7491162152409,-33.460712243575,121,2017,1,13124,PUDAHUEL,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131240642,LAGUNA SUR,131240631,LAGUNA DEL INCA,0,LAGUNA DEL INCA - LAGUNA SUR,0,0,0,1,BICICLETA,0,0,0,0,1
-70.7489910997592,-33.3559846004088,122,2017,1,13125,QUILICURA,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131250684,STA LAURA,0, ,799,STA LAURA  799,0,0,0,1,BICICLETA,0,0,0,0,1
-70.748859713305,-33.4746980018112,123,2017,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131190210,ARQTO HUGO BRAVO,131191878,LONGITUDINAL,0,ARQTO HUGO BRAVO - LONGITUDINAL,0,0,0,1,BICICLETA,0,0,0,0,1
-70.7484203917874,-33.4823895093682,124,2017,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131193233,WERNER VON BRAUN,131191480,JORGE DELANO,0,JORGE DELANO - WERNER VON BRAUN,0,0,0,1,BICICLETA,0,0,0,0,1
-70.7474660995807,-33.5164916997319,125,2017,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131190023,4 ALAMOS,131192617,PRIMERA TRANSVERSAL,0,4 ALAMOS - PRIMERA TRANSVERSAL,0,0,0,1,BICICLETA,0,0,0,0,1
-70.7474594751745,-33.3669659026541,126,2017,1,13125,QUILICURA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131250061,CALLE A,131250094,CASPANA,0,CALLE A - CASPANA,0,0,0,1,BICICLETA,0,0,0,0,1
-70.7473220866448,-33.4273452390914,127,2017,1,13103,CERRO NAVIA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131030533,PULA,131030254,ISTRIA,0,ISTRIA - PULA,0,0,0,1,BICICLETA,0,0,0,0,1
-70.7472350286735,-33.4476600023071,128,2017,1,13124,PUDAHUEL,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131240230,CORONA SUECA,131241195,RUBLO RUSO,0,CORONA SUECA - RUBLO RUSO,0,0,1,1,BICICLETA,0,0,0,0,1
-70.7471395998126,-33.4861892996963,129,2017,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131192034,LOS PAJARITOS,0, ,4155,LOS PAJARITOS  4155,0,0,0,1,BICICLETA,0,0,0,0,1
-70.7470891001817,-33.3829944996962,130,2017,1,13125,QUILICURA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131250129,COLORADO,131250080,CANELO,0,CANELO - COLORADO,0,0,0,1,BICICLETA,0,0,0,0,1
-70.7469710983374,-33.508868790662,131,2017,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131192897,SEGUNDA TRANSVERSAL,131190829,EL ALTO,0,EL ALTO - SEGUNDA TRANSVERSAL,0,0,0,1,BICICLETA,0,0,0,0,1
-70.7467466464404,-33.3697265254586,132,2017,1,13125,QUILICURA,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACION,131250264,GABRIELA MISTRAL,131250304,JUAN FRANCISCO GONZALEZ,0,GABRIELA MISTRAL - JUAN FRANCISCO GONZALEZ,0,1,0,0,BICICLETA,0,1,0,0,1
-70.7464718882669,-33.4833378210834,133,2017,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131192034,LOS PAJARITOS,131191480,JORGE DELANO,0,JORGE DELANO - LOS PAJARITOS,0,0,1,1,BICICLETA,0,0,1,0,2
-70.7464247853754,-33.5109957223745,134,2017,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131193201,VIENA,131191069,ESQUINA BLANCA,0,ESQUINA BLANCA - VIENA,0,0,0,1,BICICLETA,0,0,0,0,1
-70.7463467934696,-33.461207908518,135,2017,1,13124,PUDAHUEL,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131240882,MAR DE DRAKE,131240642,LAGUNA SUR,0,LAGUNA SUR - MAR DE DRAKE,0,0,0,0,BICICLETA,0,0,0,0,1
-70.7461361003005,-33.4809929000021,136,2017,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131192034,LOS PAJARITOS,131193107,TTE CRUZ,0,LOS PAJARITOS - TTE CRUZ,0,1,0,0,BICICLETA,0,1,0,0,1
-70.7460665997935,-33.3548329996431,137,2017,1,13125,QUILICURA,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131250649,RIGOBERTO JARA,0, ,300,RIGOBERTO JARA  300,0,0,0,1,BICICLETA,0,0,0,0,1
-70.7459528355548,-33.4111783829758,138,2017,1,13128,RENCA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131280198,COST NORTE,131280804,VICUNA MACKENNA,0,COST NORTE - VICUNA MACKENNA,0,0,0,2,BICICLETA,0,0,0,0,2
-70.7456253995923,-33.4584401001303,139,2017,1,13124,PUDAHUEL,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131240882,MAR DE DRAKE,131241065,PTO ANTOFAGASTA,0,MAR DE DRAKE - PTO ANTOFAGASTA,0,0,0,1,BICICLETA,0,0,0,0,1
-70.7455107998832,-33.3745308000562,140,2017,1,13125,QUILICURA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131250022,AMERICO VESPUCIO,0, ,501,AMERICO VESPUCIO  501,0,0,0,1,BICICLETA,0,0,0,0,1
-70.7453509453896,-33.4222839031794,141,2017,1,13103,CERRO NAVIA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131030428,MAPOCHO SUR,131030279,KARLOVACK,0,KARLOVACK - MAPOCHO SUR,0,1,0,1,BICICLETA,0,1,0,0,1
-70.7453296836179,-33.40284958524,142,2017,1,13128,RENCA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131280533,MIRAFLORES,131280804,VICUNA MACKENNA,0,MIRAFLORES - VICUNA MACKENNA,0,0,0,1,BICICLETA,0,0,0,0,1
-70.7452053415531,-33.4352964753519,143,2017,1,13124,PUDAHUEL,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131241033,PILLAN,131240658,LAS ANTILLAS,0,LAS ANTILLAS - PILLAN,0,1,0,0,BICICLETA,0,1,0,0,1
-70.7448722002915,-33.3658514996469,144,2017,1,13125,QUILICURA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131250666,SAN LUIS,0, ,300,SAN LUIS  300,0,0,0,1,BICICLETA,0,0,0,0,1
-70.7448153046824,-33.4043647828083,145,2017,1,13128,RENCA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131280754,STA EMILIA,131280804,VICUNA MACKENNA,0,STA EMILIA - VICUNA MACKENNA,0,0,0,1,BICICLETA,0,0,0,0,1
-70.7443018700351,-33.4482330772945,146,2017,1,13124,PUDAHUEL,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131240775,LOS EDILES,131240230,CORONA SUECA,0,CORONA SUECA - LOS EDILES,0,0,0,1,BICICLETA,0,0,0,0,1
-70.7440794002439,-33.480825699846,147,2017,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACION,131192034,LOS PAJARITOS,0, ,4551,LOS PAJARITOS  4551,0,0,0,0,BICICLETA,0,0,0,0,1
-70.7440701003546,-33.4980466998951,148,2017,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131190125,AMERICO VESPUCIO,131192897,SEGUNDA TRANSVERSAL,0,AMERICO VESPUCIO - SEGUNDA TRANSVERSAL,0,0,0,1,BICICLETA,0,0,0,0,1
-70.7440659706677,-33.4799572488278,149,2017,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131192034,LOS PAJARITOS,131192963,STA ELENA,0,LOS PAJARITOS - STA ELENA,0,0,0,2,BICICLETA,0,0,0,0,1
-70.7439936004242,-33.4131412001061,150,2017,1,13103,CERRO NAVIA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131030124,COST SUR,131030124,COST SUR,0,COST SUR - COST SUR,0,0,0,1,BICICLETA,0,0,0,0,1
-70.7437192010801,-33.4949908179717,151,2017,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131192897,SEGUNDA TRANSVERSAL,131190016,3 NORTE,0,3 NORTE - SEGUNDA TRANSVERSAL,0,0,0,1,BICICLETA,0,0,0,0,1
-70.7435047343558,-33.441855139303,152,2017,1,13124,PUDAHUEL,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACION,131240237,CRNEL LUIS CAAMANO,131241160,RICARDO VIAL,0,CRNEL LUIS CAAMANO - RICARDO VIAL,0,0,0,1,BICICLETA,0,0,0,0,1
-70.7432586762467,-33.4073623203147,153,2017,1,13128,RENCA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131280059,APOLO,131280213,DEMETER,0,APOLO - DEMETER,0,0,0,1,BICICLETA,0,0,0,0,1
-70.7430291998376,-33.5110006002973,154,2017,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131191069,ESQUINA BLANCA,0, ,1351,ESQUINA BLANCA  1351,0,1,0,0,BICICLETA,0,1,0,0,1
-70.7428147052343,-33.4299952497808,155,2017,1,13124,PUDAHUEL,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACION,131240538,JOSE JOAQUIN PEREZ,131240942,NICANOR MOLINARE,0,JOSE JOAQUIN PEREZ - NICANOR MOLINARE,0,0,1,1,BICICLETA,0,0,1,0,1
-70.7427305997371,-33.4297877995671,156,2017,1,13103,CERRO NAVIA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131030268,JOSE JOAQUIN PEREZ,0, ,8037,JOSE JOAQUIN PEREZ  8037,0,1,0,0,BICICLETA,0,1,0,0,1
-70.742311468899,-33.5101428395202,157,2017,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131191218,GASTON PALMA,131190025,5 DE ABRIL,0,5 DE ABRIL - GASTON PALMA,0,0,0,1,BICICLETA,0,0,0,0,1
-70.7422781400239,-33.4149765743093,158,2017,1,13103,CERRO NAVIA,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131030240,HUELEN,131030290,LA CAPILLA,0,HUELEN - LA CAPILLA,0,0,1,0,BICICLETA,0,0,1,0,1
-70.7415549996634,-33.4557777003804,159,2017,1,13124,PUDAHUEL,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131241320,TRAVESIA,131240266,DIAG TTE CRUZ,0,DIAG TTE CRUZ - TRAVESIA,0,0,0,1,BICICLETA,0,0,0,0,1
-70.7414223208833,-33.3661427154138,160,2017,1,13125,QUILICURA,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131250666,SAN LUIS,131250659,SAN ENRIQUE,0,SAN ENRIQUE - SAN LUIS,0,0,0,0,BICICLETA,0,0,0,0,1
-70.7413700001252,-33.4304500000673,161,2017,1,13124,PUDAHUEL,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131240877,MAR CARIBE,131241109,PTO RICO,0,MAR CARIBE - PTO RICO,0,0,0,1,BICICLETA,0,0,0,0,1
-70.7411095690512,-33.5101146520693,162,2017,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131190025,5 DE ABRIL,131192942,SOL NACIENTE,0,5 DE ABRIL - SOL NACIENTE,0,0,0,1,BICICLETA,0,0,0,0,1
-70.7409034003715,-33.4231420003029,163,2017,1,13103,CERRO NAVIA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131030240,HUELEN,0, ,1506,HUELEN  1506,0,0,0,1,BICICLETA,0,0,0,0,1
-70.7408985386365,-33.4363924296667,164,2017,1,13124,PUDAHUEL,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131241215,SAN FRANCISCO,131241328,TTE CRUZ,0,SAN FRANCISCO - TTE CRUZ,0,0,0,1,BICICLETA,0,0,0,0,1
-70.7407961463249,-33.4299034829592,165,2017,1,13103,CERRO NAVIA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131030268,JOSE JOAQUIN PEREZ,131030666,TTE CRUZ,0,JOSE JOAQUIN PEREZ - TTE CRUZ,0,0,0,1,BICICLETA,0,0,0,0,1
-70.7406425699984,-33.4403395793079,166,2017,1,13117,LO PRADO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131170454,TTE CRUZ,131170375,QUEBEC,0,QUEBEC - TTE CRUZ,0,1,0,0,BICICLETA,0,1,0,0,1
-70.7406141001604,-33.4416071998122,167,2017,1,13117,LO PRADO,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131170454,TTE CRUZ,131170380,RICARDO VIAL,0,RICARDO VIAL - TTE CRUZ,0,0,0,1,BICICLETA,0,0,0,0,1
-70.7405885000589,-33.4299558999447,168,2017,1,13103,CERRO NAVIA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131030268,JOSE JOAQUIN PEREZ,0, ,7442,JOSE JOAQUIN PEREZ  7442,0,0,1,0,BICICLETA,0,0,1,0,1
-70.7405809664383,-33.4446548160667,169,2017,1,13124,PUDAHUEL,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131241328,TTE CRUZ,131241232,SAN PABLO,0,SAN PABLO - TTE CRUZ,0,0,0,1,BICICLETA,0,0,0,0,1
-70.7405165003361,-33.4400675002148,170,2017,1,13117,LO PRADO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131170454,TTE CRUZ,0, ,1007,TTE CRUZ  1007,0,1,0,0,BICICLETA,0,1,0,0,1
-70.7404664737485,-33.4753605323625,171,2017,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131192034,LOS PAJARITOS,131190210,ARQTO HUGO BRAVO,0,ARQTO HUGO BRAVO - LOS PAJARITOS,0,0,0,3,BICICLETA,0,0,0,0,2
-70.740154114021,-33.5183615098756,172,2017,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131190392,CAMINO A MELIPILLA,131190821,EL ALAMO,0,CAMINO A MELIPILLA - EL ALAMO,0,0,0,1,BICICLETA,0,0,0,0,1
-70.740062033336,-33.3663737494488,173,2017,1,13125,QUILICURA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131250666,SAN LUIS,131250555,PAULA JARAQUEMADA,0,PAULA JARAQUEMADA - SAN LUIS,0,0,0,1,BICICLETA,0,0,0,0,1
-70.7400430000843,-33.4753939997332,174,2017,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131192034,LOS PAJARITOS,131191764,LAS PARCELAS,0,LAS PARCELAS - LOS PAJARITOS,0,0,0,0,BICICLETA,0,0,0,0,1
-70.7399133996834,-33.5096973000901,175,2017,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131192125,LUMEN,131191137,FERROCARRIL,0,FERROCARRIL - LUMEN,0,0,0,1,BICICLETA,0,0,0,0,1
-70.7397869999699,-33.5183526002921,176,2017,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131190392,CAMINO A MELIPILLA,0, ,13120,CAMINO A MELIPILLA  13120,0,0,0,0,BICICLETA,0,0,0,0,1
-70.7396672363536,-33.4113769290018,177,2017,1,13128,RENCA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131280198,COST NORTE,131280169,CHUNGARA,0,CHUNGARA - COST NORTE,0,0,0,1,BICICLETA,0,0,0,0,1
-70.739616000178,-33.3506618001018,178,2017,1,13125,QUILICURA,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACION,131250357,LAS TORRES,131250684,STA LAURA,0,LAS TORRES - STA LAURA,0,0,0,1,BICICLETA,0,0,0,0,1
-70.7394549001234,-33.4486270999605,179,2017,1,13124,PUDAHUEL,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131241328,TTE CRUZ,131240582,LA TRAVESIA,0,LA TRAVESIA - TTE CRUZ,0,0,0,1,BICICLETA,0,0,0,0,1
-70.7393080003638,-33.5023092004091,180,2017,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131190124,AMERICO VESPUCIO,0, ,1434,AMERICO VESPUCIO  1434,0,0,0,1,BICICLETA,0,0,0,0,1
-70.7390041572159,-33.359873087273,181,2017,1,13125,QUILICURA,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131250555,PAULA JARAQUEMADA,131250375,LO BASCUNAN,0,LO BASCUNAN - PAULA JARAQUEMADA,0,0,0,1,BICICLETA,0,0,0,0,1
-70.738914592834,-33.3626963226769,182,2017,1,13125,QUILICURA,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131250482,MANUEL ANTONIO MATTA,131250555,PAULA JARAQUEMADA,0,MANUEL ANTONIO MATTA - PAULA JARAQUEMADA,0,0,0,1,BICICLETA,0,0,0,0,1
-70.7388446165857,-33.4956277825959,183,2017,1,13119,MAIPU,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131190016,3 NORTE,131191213,GARCIA LORCA,0,3 NORTE - GARCIA LORCA,0,0,0,1,BICICLETA,0,0,0,0,1
-70.7388273999644,-33.352172199787,184,2017,1,13125,QUILICURA,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131250686,STA LUISA,131250357,LAS TORRES,0,LAS TORRES - STA LUISA,0,0,0,1,BICICLETA,0,0,0,0,1
-70.738562030713,-33.456623301424,185,2017,1,13124,PUDAHUEL,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131241328,TTE CRUZ,131240889,MAR DEL SUR,0,MAR DEL SUR - TTE CRUZ,0,0,0,0,BICICLETA,0,0,0,0,1
