X,Y,FID,ICOUNT,Comuna,Año,Clase_Acci,Cód_Comun,Cód_Regi,Región,Cód__Zona,Zona,Cód_Ubica,Ubicación,Cód_Calle,Calle_Uno,Cód_Cal_1,Calle_Dos,Número,Intersecci,Direcci_1,Tipo_Cal_1,Fallecid_1,Graves_1,Menos_Gr_1,Leves_1,Tipo,Servicio
-70.8735449998018,-33.2812097997923,627,1,LAMPA,2016,1,13302,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,133020028,BARROS LUCO, , ,1715,- BARROS LUCO,1715 BARROS LUCO,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.8728191003211,-33.2871951000736,628,1,LAMPA,2016,1,13302,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,133020022,ARTURO PRAT, , ,1180,- ARTURO PRAT,1180 ARTURO PRAT,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.8726562996484,-33.2824701996398,629,1,LAMPA,2016,1,13302,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,133020028,BARROS LUCO, , ,29,- BARROS LUCO,29 BARROS LUCO,ASFALTO,0,1,0,0,BICICLETA,PARTICULAR
-70.870194499976,-33.2825464000961,630,1,LAMPA,2016,1,13302,13,REGION METROPOLITANA,2,RURAL,1,TRAMO DE VIA RECTA,133020209,PEDRO AGUIRRE CERDA, , ,1457,- PEDRO AGUIRRE CERDA,1457 PEDRO AGUIRRE CERDA,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.8145104996597,-33.2325140003207,631,1,LAMPA,2016,1,13302,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,133020121,ITALIA, , ,100,- ITALIA,100 ITALIA,ASFALTO,0,0,1,0,BICICLETA,PARTICULAR
-70.8109092508611,-33.23900769365,632,1,LAMPA,2016,1,13302,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,133020125,JOSE FILOMENO CIFUENTES,133020020,ARGENTINA, ,ARGENTINA - JOSE FILOMENO CIFUENTES,JOSE FILOMENO CIFUENTES @ ARGENTINA,ASFALTO,0,1,0,0,BICICLETA,PARTICULAR
-70.7969168646214,-33.524897901217,633,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131190869,EL CONQUISTADOR,131192375,NVA SAN MARTIN, ,EL CONQUISTADOR - NVA SAN MARTIN,EL CONQUISTADOR @ NVA SAN MARTIN,CONCRETO,0,0,0,0,BICICLETA,PARTICULAR
-70.7969022515375,-33.5199699743347,634,2,MAIPU,2016,1,13119,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131192605,PORTALES,131190869,EL CONQUISTADOR, ,EL CONQUISTADOR - PORTALES,PORTALES @ EL CONQUISTADOR,ASFALTO,0,0,2,0,BICICLETA,PARTICULAR
-70.7944146116449,-33.5246970358394,635,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131191627,LA GALAXIA,131192375,NVA SAN MARTIN, ,LA GALAXIA - NVA SAN MARTIN,LA GALAXIA @ NVA SAN MARTIN,CONCRETO,0,0,1,0,BICICLETA,PARTICULAR
-70.7936782998135,-33.5527018002478,636,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131190392,CAMINO A MELIPILLA, , ,18448,- CAMINO A MELIPILLA,18448 CAMINO A MELIPILLA,CONCRETO,0,1,0,0,BICICLETA,PARTICULAR
-70.7912995273512,-33.5191935644313,637,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131192605,PORTALES,131190024,4 PONIENTE, ,4 PONIENTE - PORTALES,PORTALES @ 4 PONIENTE,CONCRETO,0,0,0,0,BICICLETA,PARTICULAR
-70.7905584787906,-33.5580710217601,638,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131191688,LAGO BOLSENA,131192467,PARQUE CENTRAL PONIENTE, ,LAGO BOLSENA - PARQUE CENTRAL PONIENTE,LAGO BOLSENA @ PARQUE CENTRAL PONIENTE,CONCRETO,0,0,1,0,BICICLETA,PARTICULAR
-70.7869530292588,-33.5247252259882,639,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131192375,NVA SAN MARTIN,131191757,LAS NACIONES, ,LAS NACIONES - NVA SAN MARTIN,NVA SAN MARTIN @ LAS NACIONES,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.7859526000323,-33.522061200264,640,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131192995,SUR, , ,1886,- SUR,1886 SUR,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-70.784763306881,-33.5115313064245,641,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131191757,LAS NACIONES,131191590,LA CANDELARIA, ,LA CANDELARIA - LAS NACIONES,LAS NACIONES @ LA CANDELARIA,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-70.7832996539557,-33.5389771439799,642,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131192756,RENE OLIVARES BECERRA,131190338,CABO DE HORNOS, ,CABO DE HORNOS - RENE OLIVARES BECERRA,RENE OLIVARES BECERRA @ CABO DE HORNOS,CONCRETO,0,0,1,0,BICICLETA,PARTICULAR
-70.7829109004176,-33.5051671001814,643,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131192152,MAIPU, , ,1915,- MAIPU,1915 MAIPU,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-70.7821556668504,-33.5200797959457,644,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131190412,CAMPANARIO,131192714,RAMON BARROS LUCO, ,CAMPANARIO - RAMON BARROS LUCO,CAMPANARIO @ RAMON BARROS LUCO,CONCRETO,0,0,1,0,BICICLETA,PARTICULAR
-70.7814302080375,-33.4508008728618,645,1,PUDAHUEL,2016,1,13124,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131241128,PUERTO SANTIAGO,131241094,PTO MADERO, ,PTO MADERO - PUERTO SANTIAGO,PUERTO SANTIAGO @ PTO MADERO,CONCRETO,0,1,0,0,BICICLETA,PARTICULAR
-70.7793195279737,-33.521737289644,646,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131192995,SUR,131190018,3 PONIENTE, ,3 PONIENTE - SUR,SUR @ 3 PONIENTE,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-70.7776213678317,-33.4909239802573,647,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131190976,EL ROSAL,131191384,ING EDUARDO DOMINGUEZ, ,EL ROSAL - ING EDUARDO DOMINGUEZ,EL ROSAL @ ING EDUARDO DOMINGUEZ,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.7761842979668,-33.5339739780165,648,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131192910,SERGIO SILVA ACUNA,131192755,RENE OLIVARES BECERRA, ,RENE OLIVARES BECERRA - SERGIO SILVA ACUNA,SERGIO SILVA ACUNA @ RENE OLIVARES BECERRA,CONCRETO,0,1,0,0,BICICLETA,PARTICULAR
-70.7756220786958,-33.502689745835,649,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131191824,LIBER BERNARDO O`HIGGINS,131190950,EL OLIMPO, ,EL OLIMPO - LIBER BERNARDO O`HIGGINS,LIBER BERNARDO O`HIGGINS @ EL OLIMPO,CONCRETO,0,0,0,0,BICICLETA,PARTICULAR
-70.7755802854017,-33.5023290124738,650,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131190950,EL OLIMPO,131191410,ISIS, ,EL OLIMPO - ISIS,EL OLIMPO @ ISIS,CONCRETO,0,0,1,0,BICICLETA,PARTICULAR
-70.775545921407,-33.5093461939715,651,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131190394,CAMINO A RINCONADA,131190950,EL OLIMPO, ,CAMINO A RINCONADA - EL OLIMPO,CAMINO A RINCONADA @ EL OLIMPO,CONCRETO,1,0,0,0,BICICLETA,PARTICULAR
-70.7747730665237,-33.4892575544924,652,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131190976,EL ROSAL,131190408,CAMINO LA FARFANA, ,CAMINO LA FARFANA - EL ROSAL,EL ROSAL @ CAMINO LA FARFANA,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.7728340877228,-33.5048580346704,653,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131191378,INDEPENDENCIA,131192283,MIRAFLORES, ,INDEPENDENCIA - MIRAFLORES,INDEPENDENCIA @ MIRAFLORES,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-70.7723804633875,-33.5247084833097,654,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131192375,NVA SAN MARTIN,131190860,EL CID, ,EL CID - NVA SAN MARTIN,NVA SAN MARTIN @ EL CID,ASFALTO,0,0,1,0,BICICLETA,PARTICULAR
-70.7707580207659,-33.4432273824376,655,1,PUDAHUEL,2016,1,13124,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131241232,SAN PABLO, , ,8787,- SAN PABLO,8787 SAN PABLO,CONCRETO,0,1,0,0,BICICLETA,PARTICULAR
-70.7707288998187,-33.4432218614995,656,1,PUDAHUEL,2016,1,13124,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131241232,SAN PABLO, , ,8639,- SAN PABLO,8639 SAN PABLO,CONCRETO,0,1,0,0,BICICLETA,PARTICULAR
-70.7701198285671,-33.5024344696749,657,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131191824,LIBER BERNARDO O`HIGGINS,131191378,INDEPENDENCIA, ,INDEPENDENCIA - LIBER BERNARDO O`HIGGINS,LIBER BERNARDO O`HIGGINS @ INDEPENDENCIA,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.7700509000289,-33.5213244999256,658,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131192995,SUR, , ,940,- SUR,940 SUR,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.7698882000802,-33.289080999988,659,1,LAMPA,2016,1,13302,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,133020032,CACIQUE COLIN, , ,100,- CACIQUE COLIN,100 CACIQUE COLIN,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.7696950670735,-33.4864924206885,660,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131190976,EL ROSAL,131193199,VICTORIA DE ABRIL, ,EL ROSAL - VICTORIA DE ABRIL,EL ROSAL @ VICTORIA DE ABRIL,CONCRETO,0,1,0,0,BICICLETA,PARTICULAR
-70.7689549681971,-33.4429418404934,661,1,PUDAHUEL,2016,1,13124,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131241232,SAN PABLO,131241250,SERRANO, ,SAN PABLO - SERRANO,SAN PABLO @ SERRANO,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-70.7689309284195,-33.4544643142766,662,1,PUDAHUEL,2016,1,13124,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131240039,AMERICO VESPUCIO,131240582,LA TRAVESIA, ,AMERICO VESPUCIO - LA TRAVESIA,AMERICO VESPUCIO @ LA TRAVESIA,CONCRETO,0,0,0,0,BICICLETA,PARTICULAR
-70.7687212038203,-33.5212798926528,663,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131192995,SUR,131192442,PADRE HURTADO, ,PADRE HURTADO - SUR,SUR @ PADRE HURTADO,ASFALTO,0,0,1,0,BICICLETA,PARTICULAR
-70.76837224888,-33.4451092524898,664,1,PUDAHUEL,2016,1,13124,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131241250,SERRANO,131240065,ARISTOTELES, ,ARISTOTELES - SERRANO,SERRANO @ ARISTOTELES,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-70.767044081519,-33.3822980916834,665,1,PUDAHUEL,2016,1,13124,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131240150,CAMINO LO BOZA, , ,8887,- CAMINO LO BOZA,8887 CAMINO LO BOZA,CONCRETO,0,1,0,0,BICICLETA,PARTICULAR
-70.7663572980507,-33.4149009260368,666,1,CERRO NAVIA,2016,1,13103,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131030124,COST SUR,131030120,CONGUILLIO, ,CONGUILLIO - COST SUR,COST SUR @ CONGUILLIO,ASFALTO,1,0,0,0,BICICLETA,PARTICULAR
-70.7659507172517,-33.5211751414195,667,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131191625,LA FORTUNA,131192995,SUR, ,LA FORTUNA - SUR,LA FORTUNA @ SUR,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.7650802247724,-33.5211379598488,668,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131192995,SUR,131190872,EL CORSARIO, ,EL CORSARIO - SUR,SUR @ EL CORSARIO,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.7650116496678,-33.5099115941446,669,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131190394,CAMINO A RINCONADA,131192883,SAN MARTIN, ,CAMINO A RINCONADA - SAN MARTIN,CAMINO A RINCONADA @ SAN MARTIN,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.7643448833095,-33.5079396300098,670,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131192883,SAN MARTIN,131191257,GRAL ORDONEZ, ,GRAL ORDONEZ - SAN MARTIN,SAN MARTIN @ GRAL ORDONEZ,ASFALTO,0,1,0,0,BICICLETA,PARTICULAR
-70.7641792938392,-33.5011399594414,671,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131192883,SAN MARTIN,131191824,LIBER BERNARDO O`HIGGINS, ,LIBER BERNARDO O`HIGGINS - SAN MARTIN,SAN MARTIN @ LIBER BERNARDO O`HIGGINS,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.7641220762727,-33.4420718723189,672,2,PUDAHUEL,2016,1,13124,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131241232,SAN PABLO,131240397,FEDERICO ERRAZURIZ, ,FEDERICO ERRAZURIZ - SAN PABLO,SAN PABLO @ FEDERICO ERRAZURIZ,CONCRETO,0,2,0,0,BICICLETA,PARTICULAR
-70.7636048554796,-33.4382294883001,673,1,PUDAHUEL,2016,1,13124,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131240397,FEDERICO ERRAZURIZ,131240874,MAPOCHO, ,FEDERICO ERRAZURIZ - MAPOCHO,FEDERICO ERRAZURIZ @ MAPOCHO,CONCRETO,0,1,0,0,BICICLETA,PARTICULAR
-70.7631555883596,-33.463317807071,674,1,PUDAHUEL,2016,1,13124,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131240039,AMERICO VESPUCIO,131240797,LOS MARES, ,AMERICO VESPUCIO - LOS MARES,AMERICO VESPUCIO @ LOS MARES,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-70.7627261818677,-33.4343620284847,675,1,PUDAHUEL,2016,1,13124,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131241215,SAN FRANCISCO,131240397,FEDERICO ERRAZURIZ, ,FEDERICO ERRAZURIZ - SAN FRANCISCO,SAN FRANCISCO @ FEDERICO ERRAZURIZ,CONCRETO,0,0,1,0,BICICLETA,PARTICULAR
-70.7626908996651,-33.5149765003651,676,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131192874,SAN JOSE, , ,459,- SAN JOSE,459 SAN JOSE,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-70.7613585999193,-33.4935961997047,677,1,PUDAHUEL,2016,1,13124,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131240146,CAMINO LA FARFANA, , ,400,- CAMINO LA FARFANA,400 CAMINO LA FARFANA,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-70.7609553322226,-33.4449186160012,678,1,PUDAHUEL,2016,1,13124,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131240849,LUCERO,131241050,PRETORIA, ,LUCERO - PRETORIA,LUCERO @ PRETORIA,CONCRETO,0,1,0,0,BICICLETA,PARTICULAR
-70.7608975040164,-33.5240471695411,679,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131192374,NVA O`HIGGINS,131191351,HUASCAR, ,HUASCAR - NVA O`HIGGINS,NVA O`HIGGINS @ HUASCAR,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.7605245704524,-33.3864918633087,680,1,PUDAHUEL,2016,1,13124,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131240039,AMERICO VESPUCIO,131240150,CAMINO LO BOZA, ,AMERICO VESPUCIO - CAMINO LO BOZA,AMERICO VESPUCIO @ CAMINO LO BOZA,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-70.7605059158152,-33.4424469129945,681,1,PUDAHUEL,2016,1,13124,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131241232,SAN PABLO,131240852,LUIS BELTRAN, ,LUIS BELTRAN - SAN PABLO,SAN PABLO @ LUIS BELTRAN,CONCRETO,0,1,0,0,BICICLETA,PARTICULAR
-70.7600252668524,-33.4558804146492,682,1,PUDAHUEL,2016,1,13124,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131240494,ISLA GRANDE TIERRA DEL FUEGO,131240286,EL ABETO, ,EL ABETO - ISLA GRANDE TIERRA DEL FUEGO,ISLA GRANDE TIERRA DEL FUEGO @ EL ABETO,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.7599369003675,-33.4670376998298,683,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131191196,FUNDO LA RINCONADA, , ,145,- FUNDO LA RINCONADA,145 FUNDO LA RINCONADA,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.7598897812882,-33.5144521758271,684,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131192874,SAN JOSE,131192180,MANUEL RODRIGUEZ, ,MANUEL RODRIGUEZ - SAN JOSE,SAN JOSE @ MANUEL RODRIGUEZ,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.757330478019,-33.5069727481936,685,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131192034,LOS PAJARITOS,131192152,MAIPU, ,LOS PAJARITOS - MAIPU,LOS PAJARITOS @ MAIPU,CONCRETO,0,0,0,0,BICICLETA,PARTICULAR
-70.7572236655396,-33.5253799090554,686,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131192375,NVA SAN MARTIN,131192034,LOS PAJARITOS, ,LOS PAJARITOS - NVA SAN MARTIN,NVA SAN MARTIN @ LOS PAJARITOS,ASFALTO,0,1,0,0,BICICLETA,PARTICULAR
-70.7571958998707,-33.4989682999469,687,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131192034,LOS PAJARITOS, , ,3111,- LOS PAJARITOS,3111 LOS PAJARITOS,CONCRETO,0,0,0,0,BICICLETA,PARTICULAR
-70.7558804084539,-33.4790954195178,688,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131190125,AMERICO VESPUCIO,131190976,EL ROSAL, ,AMERICO VESPUCIO - EL ROSAL,AMERICO VESPUCIO @ EL ROSAL,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-70.7553969410159,-33.4670859151827,689,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131192472,PARQUE EL GOLF NORTE,131192276,MIN ANTONIO VARAS, ,MIN ANTONIO VARAS - PARQUE EL GOLF NORTE,PARQUE EL GOLF NORTE @ MIN ANTONIO VARAS,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.7549732281318,-33.4551165376979,690,1,PUDAHUEL,2016,1,13124,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131240950,OCEANIA,131241320,TRAVESIA, ,OCEANIA - TRAVESIA,OCEANIA @ TRAVESIA,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-70.7543479546942,-33.41989565546,691,1,CERRO NAVIA,2016,1,13103,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131030586,SADO, , ,7965,- SADO,7965 SADO,ASFALTO,0,0,1,0,BICICLETA,PARTICULAR
-70.7542196843908,-33.4477324031278,692,3,PUDAHUEL,2016,1,13124,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131240564,LA ESTRELLA,131240230,CORONA SUECA, ,CORONA SUECA - LA ESTRELLA,LA ESTRELLA @ CORONA SUECA,CONCRETO,0,2,0,0,BICICLETA,PARTICULAR
-70.7539579663869,-33.3618376185111,693,1,QUILICURA,2016,1,13125,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131250382,LO MARCOLETA,131250666,SAN LUIS, ,LO MARCOLETA - SAN LUIS,LO MARCOLETA @ SAN LUIS,ASFALTO,0,1,0,0,BICICLETA,PARTICULAR
-70.7539330839445,-33.4902419955715,694,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131192034,LOS PAJARITOS,131191525,JUAN JOSE RIVERA, ,JUAN JOSE RIVERA - LOS PAJARITOS,LOS PAJARITOS @ JUAN JOSE RIVERA,CONCRETO,0,1,0,0,BICICLETA,PARTICULAR
-70.7539198000586,-33.3814728000295,695,1,QUILICURA,2016,1,13125,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131250022,AMERICO VESPUCIO, , ,1151,- AMERICO VESPUCIO,1151 AMERICO VESPUCIO,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-70.7536386548999,-33.4654378220977,696,1,PUDAHUEL,2016,1,13124,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131240797,LOS MARES,131240564,LA ESTRELLA, ,LA ESTRELLA - LOS MARES,LOS MARES @ LA ESTRELLA,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-70.7533997392064,-33.4414674325758,697,1,PUDAHUEL,2016,1,13124,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131240564,LA ESTRELLA,131241229,SAN MARTIN, ,LA ESTRELLA - SAN MARTIN,LA ESTRELLA @ SAN MARTIN,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-70.7525040207438,-33.4382456140437,698,1,PUDAHUEL,2016,1,13124,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131240564,LA ESTRELLA,131240328,EL LAZO, ,EL LAZO - LA ESTRELLA,LA ESTRELLA @ EL LAZO,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-70.7520353642405,-33.4218543518967,699,1,CERRO NAVIA,2016,1,13103,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131030427,MAPOCHO NORTE,131030294,LA ESTRELLA, ,LA ESTRELLA - MAPOCHO NORTE,MAPOCHO NORTE @ LA ESTRELLA,ASFALTO,0,1,0,0,BICICLETA,PARTICULAR
-70.7519918550399,-33.4597285255509,700,1,PUDAHUEL,2016,1,13124,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131240564,LA ESTRELLA,131240686,LAS LEVADURAS, ,LA ESTRELLA - LAS LEVADURAS,LA ESTRELLA @ LAS LEVADURAS,ASFALTO,0,1,0,0,BICICLETA,PARTICULAR
-70.751583534952,-33.4882623728101,701,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131192034,LOS PAJARITOS,131190125,AMERICO VESPUCIO, ,AMERICO VESPUCIO - LOS PAJARITOS,LOS PAJARITOS @ AMERICO VESPUCIO,CONCRETO,0,1,0,0,BICICLETA,PARTICULAR
-70.7512776710275,-33.5182866503085,702,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131192972,STA MARIA,131193183,VICENTE REYES, ,STA MARIA - VICENTE REYES,STA MARIA @ VICENTE REYES,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.7506834997436,-33.3943797998877,703,1,RENCA,2016,1,13128,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131280804,VICUNA MACKENNA, , ,8049,- VICUNA MACKENNA,8049 VICUNA MACKENNA,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.750635765528,-33.429112292698,704,1,PUDAHUEL,2016,1,13124,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131240538,JOSE JOAQUIN PEREZ,131240564,LA ESTRELLA, ,JOSE JOAQUIN PEREZ - LA ESTRELLA,JOSE JOAQUIN PEREZ @ LA ESTRELLA,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-70.749337366626,-33.364858246111,705,2,QUILICURA,2016,1,13125,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131250666,SAN LUIS,131250762,VOLCAN VILLARRICA, ,SAN LUIS - VOLCAN VILLARRICA,SAN LUIS @ VOLCAN VILLARRICA,ASFALTO,0,0,0,2,BICICLETA,PARTICULAR
