,lat,lng,Year,Borough,Region,Zone,Severity
2573,-70.5673411,-33.4608253,2020,LA REINA,REGION METROPOLITANA,URBANA,FATAL
2574,-70.5669994,-33.4531197,2020,LA REINA,REGION METROPOLITANA,URBANA,SLIGHT
2575,-70.5665007999999,-33.6017652,2020,PUENTE ALTO,REGION METROPOLITANA,URBANA,SLIGHT
2576,-70.5661039999999,-33.4528779999999,2020,LA REINA,REGION METROPOLITANA,URBANA,SERIOUS
2577,-70.5653647,-33.4615369,2020,LA REINA,REGION METROPOLITANA,URBANA,FATAL
2578,-70.5652738,-33.5743595,2020,PUENTE ALTO,REGION METROPOLITANA,URBANA,SLIGHT
2579,-70.5647897999999,-33.4592789,2020,LA REINA,REGION METROPOLITANA,URBANA,SERIOUS
2580,-70.5642339999999,-33.4272575,2020,LAS CONDES,REGION METROPOLITANA,URBANA,SLIGHT
2581,-70.5639838,-33.41949,2020,LAS CONDES,REGION METROPOLITANA,URBANA,SERIOUS
2582,-70.5639834,-33.5925672,2020,PUENTE ALTO,REGION METROPOLITANA,URBANA,SLIGHT
2583,-70.5633255999999,-33.4468017,2020,LA REINA,REGION METROPOLITANA,URBANA,SERIOUS
2584,-70.5628764,-33.4718128,2020,PEÑAFLOR,REGION METROPOLITANA,URBANA,SLIGHT
2585,-70.5622156,-33.4629666,2020,PEÑAFLOR,REGION METROPOLITANA,URBANA,SERIOUS
2586,-70.5618254,-33.3943699,2020,VITACURA,REGION METROPOLITANA,URBANA,SLIGHT
2587,-70.561004,-33.50645,2020,PEÑAFLOR,REGION METROPOLITANA,URBANA,SLIGHT
2588,-70.5605504,-33.4989221,2020,PEÑAFLOR,REGION METROPOLITANA,URBANA,SLIGHT
2589,-70.5600375,-33.4062071999999,2020,LAS CONDES,REGION METROPOLITANA,URBANA,SLIGHT
2590,-70.5594051,-33.5774273,2020,PUENTE ALTO,REGION METROPOLITANA,URBANA,SERIOUS
2591,-70.5589896,-33.4458422,2020,LA REINA,REGION METROPOLITANA,URBANA,SERIOUS
2592,-70.5570030999999,-33.5614777,2020,PUENTE ALTO,REGION METROPOLITANA,URBANA,SLIGHT
2593,-70.5561247,-33.5693034999999,2020,PUENTE ALTO,REGION METROPOLITANA,URBANA,SERIOUS
2594,-70.5558247,-33.3684966,2020,VITACURA,REGION METROPOLITANA,URBANA,SLIGHT
2595,-70.5558027999999,-33.5740415,2020,PUENTE ALTO,REGION METROPOLITANA,URBANA,SERIOUS
2596,-70.5555957999999,-33.3841582,2020,VITACURA,REGION METROPOLITANA,URBANA,SERIOUS
2597,-70.5554257,-33.5842478999999,2020,PUENTE ALTO,REGION METROPOLITANA,URBANA,SERIOUS
2598,-70.5550994,-33.4751878,2020,PEÑAFLOR,REGION METROPOLITANA,URBANA,SLIGHT
2599,-70.5549740999999,-33.3769108999999,2020,VITACURA,REGION METROPOLITANA,URBANA,SERIOUS
2600,-70.5547007,-33.5706261,2020,PUENTE ALTO,REGION METROPOLITANA,URBANA,SLIGHT
2601,-70.5543427,-33.5700299999999,2020,PUENTE ALTO,REGION METROPOLITANA,URBANA,SERIOUS
2602,-70.5536278,-33.5962452,2020,PUENTE ALTO,REGION METROPOLITANA,URBANA,SERIOUS
2603,-70.5533513999999,-33.5700754,2020,PUENTE ALTO,REGION METROPOLITANA,URBANA,SERIOUS
2604,-70.5528455,-33.5708503,2020,PUENTE ALTO,REGION METROPOLITANA,URBANA,SLIGHT
2605,-70.552458,-33.5773698,2020,PUENTE ALTO,REGION METROPOLITANA,URBANA,SLIGHT
2606,-70.5489612,-33.4747277,2020,PEÑAFLOR,REGION METROPOLITANA,URBANA,SLIGHT
2607,-70.5476597,-33.4631887,2020,PEÑAFLOR,REGION METROPOLITANA,URBANA,SLIGHT
2608,-70.5468852,-33.5878239999999,2020,PUENTE ALTO,REGION METROPOLITANA,URBANA,SLIGHT
2609,-70.5467306,-33.4834809,2020,PEÑAFLOR,REGION METROPOLITANA,URBANA,SLIGHT
2610,-70.545622,-33.5850092,2020,PUENTE ALTO,REGION METROPOLITANA,URBANA,FATAL
2611,-70.5451382,-33.4792448,2020,PEÑAFLOR,REGION METROPOLITANA,URBANA,SLIGHT
2612,-70.5435431,-33.4510945999999,2020,LA REINA,REGION METROPOLITANA,URBANA,SLIGHT
2613,-70.5432167,-33.4405108,2020,LA REINA,REGION METROPOLITANA,URBANA,SLIGHT
2614,-70.5420411,-33.3911959999999,2020,LAS CONDES,REGION METROPOLITANA,URBANA,SLIGHT
2615,-70.5414618999999,-33.4620052,2020,LA REINA,REGION METROPOLITANA,URBANA,SERIOUS
2616,-71.2065641999999,-33.6820722999999,2020,MELIPILLA,REGION METROPOLITANA,URBANA,SLIGHT
2617,-71.1876219,-33.6777311,2020,MELIPILLA,REGION METROPOLITANA,URBANA,SLIGHT
2618,-71.0804186,-33.690686,2020,EL MONTE,REGION METROPOLITANA,URBANA,SERIOUS
2619,-70.9992800999999,-33.6790249,2020,EL MONTE,REGION METROPOLITANA,URBANA,SLIGHT
2620,-70.9763128999999,-33.6785088,2020,EL MONTE,REGION METROPOLITANA,URBANA,SLIGHT
2621,-70.9501473,-33.6812435,2020,TALAGANTE,REGION METROPOLITANA,URBANA,SERIOUS
2622,-70.9422636,-33.6722127,2020,TALAGANTE,REGION METROPOLITANA,URBANA,SLIGHT
2623,-70.9302966,-33.6644959999999,2020,TALAGANTE,REGION METROPOLITANA,URBANA,SLIGHT
2624,-70.9295893,-33.6654479999999,2020,TALAGANTE,REGION METROPOLITANA,URBANA,SLIGHT
2625,-70.9238200999999,-33.661964,2020,TALAGANTE,REGION METROPOLITANA,URBANA,SLIGHT
2626,-70.9029354,-33.6102092,2020,PEÑALOLEN,REGION METROPOLITANA,URBANA,SLIGHT
2627,-70.9025124,-33.6071497,2020,PEÑALOLEN,REGION METROPOLITANA,URBANA,SLIGHT
2628,-70.8999797,-33.7515458,2020,ISLA DE MAIPO,REGION METROPOLITANA,URBANA,FATAL
2629,-70.8966580999999,-33.6068353,2020,PEÑALOLEN,REGION METROPOLITANA,URBANA,SLIGHT
2630,-70.8853130999998,-33.6028297999999,2020,PEÑALOLEN,REGION METROPOLITANA,URBANA,SERIOUS
2631,-70.8834266,-33.2876818,2020,LAMPA,REGION METROPOLITANA,URBANA,SERIOUS
2632,-70.8822085,-33.6038030999999,2020,PEÑALOLEN,REGION METROPOLITANA,URBANA,SLIGHT
2633,-70.8748131,-33.609865,2020,PEÑALOLEN,REGION METROPOLITANA,URBANA,SLIGHT
2634,-70.8733033999999,-33.6075555,2020,PEÑALOLEN,REGION METROPOLITANA,URBANA,SLIGHT
2635,-70.8704547,-33.6046644,2020,PEÑALOLEN,REGION METROPOLITANA,URBANA,SLIGHT
2636,-70.8703790999999,-33.6085556,2020,PEÑALOLEN,REGION METROPOLITANA,URBANA,SLIGHT
2637,-70.8698041,-33.610379,2020,PEÑALOLEN,REGION METROPOLITANA,URBANA,SERIOUS
2638,-70.8684259,-33.6073340999999,2020,PEÑALOLEN,REGION METROPOLITANA,URBANA,SLIGHT
2639,-70.8679501,-33.4006937,2020,PUDAHUEL,REGION METROPOLITANA,URBANA,SERIOUS
2640,-70.8673155,-33.6000221,2020,PEÑALOLEN,REGION METROPOLITANA,URBANA,SLIGHT
2641,-70.8672096,-33.2920241,2020,LAMPA,REGION METROPOLITANA,URBANA,SLIGHT
2642,-70.861289,-33.4642653,2020,PUDAHUEL,REGION METROPOLITANA,URBANA,SLIGHT
2643,-70.8609637,-33.7341784,2020,ISLA DE MAIPO,REGION METROPOLITANA,URBANA,SERIOUS
2644,-70.8569330999999,-33.6019103,2020,PEÑALOLEN,REGION METROPOLITANA,URBANA,SLIGHT
2645,-70.8479346999999,-33.5994676,2020,PEÑALOLEN,REGION METROPOLITANA,URBANA,SLIGHT
2646,-70.8380746999999,-33.4466311,2020,PUDAHUEL,REGION METROPOLITANA,URBANA,SLIGHT
2647,-70.8179450999999,-33.5713965,2020,PADRE HURTADO,REGION METROPOLITANA,URBANA,SLIGHT
2648,-70.8084393,-33.6182572,2020,CALERA DE TANGO,REGION METROPOLITANA,URBANA,SLIGHT
2649,-70.798831,-33.623394,2020,CALERA DE TANGO,REGION METROPOLITANA,URBANA,SLIGHT
2650,-70.7969659,-33.5200105,2020,MAIPU,REGION METROPOLITANA,URBANA,SERIOUS
2651,-70.7915439,-33.5221374,2020,MAIPU,REGION METROPOLITANA,URBANA,SERIOUS
2652,-70.7856686,-33.5170506,2020,MAIPU,REGION METROPOLITANA,URBANA,SLIGHT
2653,-70.7844675999999,-33.5093329,2020,MAIPU,REGION METROPOLITANA,URBANA,SLIGHT
2654,-70.7840452,-33.5068782,2020,MAIPU,REGION METROPOLITANA,URBANA,SLIGHT
2655,-70.7819927999999,-33.5245128,2020,MAIPU,REGION METROPOLITANA,URBANA,SLIGHT
2656,-70.7807136999999,-33.4415719,2020,PUDAHUEL,REGION METROPOLITANA,URBANA,SERIOUS
2657,-70.7778974,-33.4316043,2020,PUDAHUEL,REGION METROPOLITANA,URBANA,SLIGHT
2658,-70.7776616,-33.5091287999999,2020,MAIPU,REGION METROPOLITANA,URBANA,SLIGHT
2659,-70.7775734,-33.500561,2020,MAIPU,REGION METROPOLITANA,URBANA,SLIGHT
2660,-70.7757198,-33.7286176,2020,BUIN,REGION METROPOLITANA,URBANA,SERIOUS
2661,-70.7755465,-33.5094124999999,2020,MAIPU,REGION METROPOLITANA,URBANA,SERIOUS
2662,-70.7751600999999,-33.5261137,2020,MAIPU,REGION METROPOLITANA,URBANA,SLIGHT
2663,-70.7733885,-33.4312804,2020,PUDAHUEL,REGION METROPOLITANA,URBANA,SLIGHT
2664,-70.7728461,-33.4359575,2020,PUDAHUEL,REGION METROPOLITANA,URBANA,SLIGHT
2665,-70.7727249,-33.7280334,2020,BUIN,REGION METROPOLITANA,URBANA,SLIGHT
2666,-70.7710652999999,-33.722617,2020,BUIN,REGION METROPOLITANA,URBANA,SERIOUS
2667,-70.7708268,-33.5209578,2020,MAIPU,REGION METROPOLITANA,URBANA,SLIGHT
2668,-70.7708208,-33.5213925999999,2020,MAIPU,REGION METROPOLITANA,URBANA,SLIGHT
2669,-70.7703835,-33.50899,2020,MAIPU,REGION METROPOLITANA,URBANA,SLIGHT
2670,-70.7689213,-33.4429381,2020,PUDAHUEL,REGION METROPOLITANA,URBANA,SLIGHT
2671,-70.7688211,-33.4545256,2020,PUDAHUEL,REGION METROPOLITANA,URBANA,FATAL
2672,-70.7659532,-33.5211382,2020,MAIPU,REGION METROPOLITANA,URBANA,SLIGHT
2673,-70.7657325999999,-33.4367876,2020,PUDAHUEL,REGION METROPOLITANA,URBANA,SERIOUS
2674,-70.7647858,-33.4636509,2020,MAIPU,REGION METROPOLITANA,URBANA,SERIOUS
2675,-70.7645397,-33.5174156,2020,MAIPU,REGION METROPOLITANA,URBANA,SLIGHT
2676,-70.7622769,-33.7339635,2020,BUIN,REGION METROPOLITANA,URBANA,SLIGHT
2677,-70.7621454,-33.430411,2020,PUDAHUEL,REGION METROPOLITANA,URBANA,FATAL
2678,-70.7613602,-33.4936058,2020,MAIPU,REGION METROPOLITANA,URBANA,SLIGHT
2679,-70.7612384,-33.511868,2020,MAIPU,REGION METROPOLITANA,URBANA,SLIGHT
2680,-70.7609091,-33.3860574,2020,PUDAHUEL,REGION METROPOLITANA,URBANA,SLIGHT
2681,-70.760422,-33.4348577,2020,PUDAHUEL,REGION METROPOLITANA,URBANA,SLIGHT
2682,-70.7600044,-33.5209742999999,2020,MAIPU,REGION METROPOLITANA,URBANA,SLIGHT
2683,-70.7587166999999,-33.6309499,2020,CALERA DE TANGO,REGION METROPOLITANA,URBANA,SLIGHT
2684,-70.75634,-33.496031,2020,MAIPU,REGION METROPOLITANA,URBANA,SLIGHT
2685,-70.7553288999999,-33.479119,2020,MAIPU,REGION METROPOLITANA,URBANA,SLIGHT
2686,-70.7551772,-33.7629495,2020,BUIN,REGION METROPOLITANA,URBANA,SLIGHT
2687,-70.7547811,-33.2787804,2020,LAMPA,REGION METROPOLITANA,URBANA,FATAL
2688,-70.7546984,-33.4513421,2020,PUDAHUEL,REGION METROPOLITANA,URBANA,SLIGHT
2689,-70.7544798,-33.4495585,2020,PUDAHUEL,REGION METROPOLITANA,URBANA,SERIOUS
2690,-70.7541843,-33.4473328,2020,PUDAHUEL,REGION METROPOLITANA,URBANA,SERIOUS
2691,-70.7538492,-33.3812455,2020,QUILICURA,REGION METROPOLITANA,URBANA,SERIOUS
2692,-70.7536038,-33.4829183,2020,MAIPU,REGION METROPOLITANA,URBANA,SERIOUS
2693,-70.7519475999999,-33.4222262,2020,CERRO NAVIA,REGION METROPOLITANA,URBANA,SERIOUS
2694,-70.7519363999999,-33.4886588,2020,MAIPU,REGION METROPOLITANA,URBANA,SLIGHT
2695,-70.7512608,-33.4963016,2020,MAIPU,REGION METROPOLITANA,URBANA,SLIGHT
2696,-70.7512577999999,-33.4810519,2020,MAIPU,REGION METROPOLITANA,URBANA,SLIGHT
2697,-70.7506025,-33.4291465,2020,PUDAHUEL,REGION METROPOLITANA,URBANA,SLIGHT
2698,-70.7488652999999,-33.7443781,2020,BUIN,REGION METROPOLITANA,URBANA,SLIGHT
2699,-70.7482596,-33.724454,2020,BUIN,REGION METROPOLITANA,URBANA,SLIGHT
2700,-70.7481419,-33.7306641,2020,BUIN,REGION METROPOLITANA,URBANA,SLIGHT
2701,-70.7480213,-33.3682622999999,2020,QUILICURA,REGION METROPOLITANA,URBANA,SLIGHT
2702,-70.7475322,-33.4218689,2020,CERRO NAVIA,REGION METROPOLITANA,URBANA,SERIOUS
2703,-70.7473883,-33.5133971,2020,MAIPU,REGION METROPOLITANA,URBANA,SLIGHT
2704,-70.7472646,-33.4149695,2020,CERRO NAVIA,REGION METROPOLITANA,URBANA,SLIGHT
2705,-70.7469993,-33.7441471999999,2020,BUIN,REGION METROPOLITANA,URBANA,SLIGHT
2706,-70.7467408999999,-33.4937194999999,2020,MAIPU,REGION METROPOLITANA,URBANA,SLIGHT
2707,-70.7451822,-33.4569479,2020,PUDAHUEL,REGION METROPOLITANA,URBANA,SLIGHT
2708,-70.7451357,-33.4812845999999,2020,MAIPU,REGION METROPOLITANA,URBANA,SERIOUS
2709,-70.7450246999999,-33.4163564,2020,CERRO NAVIA,REGION METROPOLITANA,URBANA,SERIOUS
2710,-70.7447779,-33.4445552999999,2020,PUDAHUEL,REGION METROPOLITANA,URBANA,SERIOUS
2711,-70.7445233,-33.4545035,2020,PUDAHUEL,REGION METROPOLITANA,URBANA,FATAL
2712,-70.744498,-33.7282261999999,2020,BUIN,REGION METROPOLITANA,URBANA,SLIGHT
2713,-70.7441929,-33.8751582,2020,PAINE,REGION METROPOLITANA,RURAL,SERIOUS
2714,-70.7440520999999,-33.732312,2020,BUIN,REGION METROPOLITANA,URBANA,SLIGHT
2715,-70.7440093,-33.7131926,2020,BUIN,REGION METROPOLITANA,URBANA,SLIGHT
2716,-70.7438688999999,-33.7224633,2020,BUIN,REGION METROPOLITANA,URBANA,SLIGHT
2717,-70.743547,-33.4175443,2020,CERRO NAVIA,REGION METROPOLITANA,URBANA,SLIGHT
2718,-70.7432170999999,-33.5108283,2020,MAIPU,REGION METROPOLITANA,URBANA,SERIOUS
2719,-70.7428390999999,-33.3593738999999,2020,QUILICURA,REGION METROPOLITANA,URBANA,SLIGHT
2720,-70.7426013,-33.743767,2020,BUIN,REGION METROPOLITANA,URBANA,SLIGHT
2721,-70.7422963,-33.7301772999999,2020,BUIN,REGION METROPOLITANA,URBANA,SLIGHT
2722,-70.7421222999999,-33.4559436999999,2020,PUDAHUEL,REGION METROPOLITANA,URBANA,SLIGHT
2723,-70.742092,-33.7289332999999,2020,BUIN,REGION METROPOLITANA,URBANA,SLIGHT
2724,-70.7418658,-33.4872452999999,2020,MAIPU,REGION METROPOLITANA,URBANA,SLIGHT
2725,-70.7417547999999,-33.4778691,2020,MAIPU,REGION METROPOLITANA,URBANA,SERIOUS
2726,-70.7416585,-33.4231361,2020,CERRO NAVIA,REGION METROPOLITANA,URBANA,SERIOUS
2727,-70.7410017,-33.7204222,2020,BUIN,REGION METROPOLITANA,URBANA,SLIGHT
2728,-70.7409289,-33.436429,2020,PUDAHUEL,REGION METROPOLITANA,URBANA,SLIGHT
2729,-70.7407095999999,-33.4298538,2020,CERRO NAVIA,REGION METROPOLITANA,URBANA,SLIGHT
2730,-70.7405299,-33.4446904999999,2020,PUDAHUEL,REGION METROPOLITANA,URBANA,SERIOUS
2731,-70.7401020999999,-33.7339475,2020,BUIN,REGION METROPOLITANA,URBANA,SLIGHT
2732,-70.7398763,-33.8143780999999,2020,PAINE,REGION METROPOLITANA,URBANA,SLIGHT
2733,-70.7393961,-33.4705798,2020,MAIPU,REGION METROPOLITANA,URBANA,SLIGHT
2734,-70.7393653,-33.816706,2020,PAINE,REGION METROPOLITANA,URBANA,SLIGHT
2735,-70.7388735,-33.8146106,2020,PAINE,REGION METROPOLITANA,URBANA,SLIGHT
2736,-70.7383605999999,-33.5035111,2020,CERRILLOS,REGION METROPOLITANA,URBANA,SLIGHT
2737,-70.7383540999999,-33.5108875,2020,MAIPU,REGION METROPOLITANA,URBANA,SERIOUS
2738,-70.7382615,-33.4581784,2020,PUDAHUEL,REGION METROPOLITANA,URBANA,SLIGHT
2739,-70.7379634,-33.3718007,2020,QUILICURA,REGION METROPOLITANA,URBANA,SLIGHT
2740,-70.7374601,-33.3639224,2020,QUILICURA,REGION METROPOLITANA,URBANA,SLIGHT
2741,-70.737427,-33.7318742,2020,BUIN,REGION METROPOLITANA,URBANA,SLIGHT
2742,-70.7366234,-33.7295573,2020,BUIN,REGION METROPOLITANA,URBANA,SLIGHT
2743,-70.7364251999999,-33.8081045999999,2020,PAINE,REGION METROPOLITANA,URBANA,SLIGHT
2744,-70.7357078999999,-33.7629059999999,2020,BUIN,REGION METROPOLITANA,URBANA,SLIGHT
2745,-70.7356900999999,-33.2408046999999,2020,COLINA,REGION METROPOLITANA,RURAL,SLIGHT
2746,-70.7356211,-33.7332899,2020,BUIN,REGION METROPOLITANA,URBANA,SLIGHT
2747,-70.7353935,-33.7349735,2020,BUIN,REGION METROPOLITANA,URBANA,SERIOUS
2748,-70.5412593,-33.4914776999999,2020,PEÑAFLOR,REGION METROPOLITANA,URBANA,SERIOUS
2749,-70.7352425,-33.3578993,2020,QUILICURA,REGION METROPOLITANA,URBANA,SLIGHT
2750,-70.7351704999999,-33.5206809999999,2020,MAIPU,REGION METROPOLITANA,URBANA,SLIGHT
2751,-70.7347171999999,-33.4363718,2020,CERRO NAVIA,REGION METROPOLITANA,URBANA,SLIGHT
2752,-70.7346483,-33.4349425999999,2020,CERRO NAVIA,REGION METROPOLITANA,URBANA,SLIGHT
2753,-70.7340199,-33.354274,2020,QUILICURA,REGION METROPOLITANA,URBANA,SLIGHT
2754,-70.732808,-33.8112396,2020,PAINE,REGION METROPOLITANA,URBANA,SERIOUS
2755,-70.7316225,-33.4538382999999,2020,LO PRADO,REGION METROPOLITANA,URBANA,SERIOUS
2756,-70.7314658,-33.4745045,2020,MAIPU,REGION METROPOLITANA,URBANA,SLIGHT
2757,-70.7314162999999,-33.4684114,2020,ESTACION CENTRAL,REGION METROPOLITANA,URBANA,FATAL
2758,-70.7311056999999,-33.4540775,2020,LO PRADO,REGION METROPOLITANA,URBANA,SLIGHT
2759,-70.7310535,-33.4790614999999,2020,MAIPU,REGION METROPOLITANA,URBANA,SERIOUS
2760,-70.730928,-33.4392975,2020,LO PRADO,REGION METROPOLITANA,URBANA,SERIOUS
2761,-70.7304949,-33.3721473,2020,QUILICURA,REGION METROPOLITANA,URBANA,FATAL
2762,-70.7286662,-33.7323468999999,2020,BUIN,REGION METROPOLITANA,URBANA,SLIGHT
2763,-70.7283024,-33.4175194,2020,CERRO NAVIA,REGION METROPOLITANA,URBANA,FATAL
2764,-70.7279429,-33.4966162,2020,CERRILLOS,REGION METROPOLITANA,URBANA,SERIOUS
2765,-70.7277839999999,-33.3577661,2020,QUILICURA,REGION METROPOLITANA,URBANA,SLIGHT
2766,-70.7277543,-33.4063939999999,2020,RENCA,REGION METROPOLITANA,URBANA,SLIGHT
2767,-70.7266279999999,-33.3712683,2020,QUILICURA,REGION METROPOLITANA,URBANA,SLIGHT
2768,-70.7258282999999,-33.4010117,2020,RENCA,REGION METROPOLITANA,URBANA,SLIGHT
2769,-70.7246742999999,-33.5078730999999,2020,CERRILLOS,REGION METROPOLITANA,URBANA,SLIGHT
2770,-70.7246711999999,-33.5087348,2020,CERRILLOS,REGION METROPOLITANA,URBANA,SERIOUS
2771,-70.7243418,-33.4864753,2020,CERRILLOS,REGION METROPOLITANA,URBANA,SLIGHT
2772,-70.7237167999999,-33.3694916,2020,QUILICURA,REGION METROPOLITANA,URBANA,SLIGHT
2773,-70.7234552,-33.8063405,2020,PAINE,REGION METROPOLITANA,URBANA,SERIOUS
2774,-70.7229866,-33.490308,2020,CERRILLOS,REGION METROPOLITANA,URBANA,SERIOUS
2775,-70.7225756999999,-33.448436,2020,LO PRADO,REGION METROPOLITANA,URBANA,SLIGHT
2776,-70.7225144,-33.5099834999998,2020,CERRILLOS,REGION METROPOLITANA,URBANA,SLIGHT
2777,-70.7221236999999,-33.4954101999999,2020,CERRILLOS,REGION METROPOLITANA,URBANA,SLIGHT
2778,-70.7213836,-33.443147,2020,LO PRADO,REGION METROPOLITANA,URBANA,SLIGHT
2779,-70.72064,-33.4440908999999,2020,LO PRADO,REGION METROPOLITANA,URBANA,SLIGHT
2780,-70.7202702,-33.4440601,2020,LO PRADO,REGION METROPOLITANA,URBANA,SLIGHT
2781,-70.7202015,-33.4945183999999,2020,CERRILLOS,REGION METROPOLITANA,URBANA,SERIOUS
2782,-70.7198325,-33.5046059,2020,CERRILLOS,REGION METROPOLITANA,URBANA,SLIGHT
2783,-70.7195452999999,-33.4436542,2020,LO PRADO,REGION METROPOLITANA,URBANA,SLIGHT
2784,-70.7194719,-33.370795,2020,QUILICURA,REGION METROPOLITANA,URBANA,SLIGHT
2785,-70.7186126,-33.4482386,2020,LO PRADO,REGION METROPOLITANA,URBANA,SLIGHT
2786,-70.7185219,-33.4140294999999,2020,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SLIGHT
2787,-70.7184857999999,-33.3572298000001,2020,QUILICURA,REGION METROPOLITANA,URBANA,SLIGHT
2788,-70.7184429,-33.3833725999999,2020,QUILICURA,REGION METROPOLITANA,URBANA,SLIGHT
2789,-70.7179347999999,-33.421741,2020,CERRO NAVIA,REGION METROPOLITANA,URBANA,SERIOUS
2790,-70.7179032,-33.325812,2020,QUILICURA,REGION METROPOLITANA,URBANA,SLIGHT
2791,-70.7165766999999,-33.3689135999999,2020,QUILICURA,REGION METROPOLITANA,URBANA,SLIGHT
2792,-70.7158428,-33.4262257,2020,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SLIGHT
2793,-70.7153841,-33.5877193,2020,SAN BERNARDO,REGION METROPOLITANA,URBANA,SLIGHT
2794,-70.7151281,-33.4289244,2020,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SERIOUS
2795,-70.714726,-33.4416743,2020,LO PRADO,REGION METROPOLITANA,URBANA,FATAL
2796,-70.714415,-33.4360764999999,2020,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SERIOUS
2797,-70.7141763,-33.4552869,2020,LO PRADO,REGION METROPOLITANA,URBANA,SLIGHT
2798,-70.7122521,-33.5739429999999,2020,SAN BERNARDO,REGION METROPOLITANA,URBANA,FATAL
2799,-70.7119026,-33.5672233,2020,SAN BERNARDO,REGION METROPOLITANA,URBANA,SLIGHT
2800,-70.7109981,-33.3430771,2020,QUILICURA,REGION METROPOLITANA,URBANA,SLIGHT
2801,-70.7109731,-33.5954394,2020,SAN BERNARDO,REGION METROPOLITANA,URBANA,SERIOUS
2802,-70.7107536999999,-33.5588123,2020,SAN BERNARDO,REGION METROPOLITANA,URBANA,SLIGHT
2803,-70.7107284999999,-33.5880565,2020,SAN BERNARDO,REGION METROPOLITANA,URBANA,SLIGHT
2804,-70.7104004,-33.6005607,2020,SAN BERNARDO,REGION METROPOLITANA,URBANA,SLIGHT
2805,-70.7100723999999,-33.5009345,2020,CERRILLOS,REGION METROPOLITANA,URBANA,SLIGHT
2806,-70.709303,-33.458382,2020,ESTACION CENTRAL,REGION METROPOLITANA,URBANA,SLIGHT
2807,-70.7092711,-33.4381412999999,2020,LO PRADO,REGION METROPOLITANA,URBANA,SERIOUS
2808,-70.708231,-33.3474537,2020,QUILICURA,REGION METROPOLITANA,URBANA,FATAL
2809,-70.7063765,-33.5092206999999,2020,CERRILLOS,REGION METROPOLITANA,URBANA,SERIOUS
2810,-70.7063299999999,-33.4412457999999,2020,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SLIGHT
2811,-70.7062549999999,-33.6180096,2020,SAN BERNARDO,REGION METROPOLITANA,URBANA,SLIGHT
2812,-70.7060587,-33.4066023999999,2020,RENCA,REGION METROPOLITANA,URBANA,SLIGHT
2813,-70.7056987999999,-33.4573917,2020,ESTACION CENTRAL,REGION METROPOLITANA,URBANA,SLIGHT
2814,-70.7056863,-33.5414648,2020,SAN BERNARDO,REGION METROPOLITANA,URBANA,SLIGHT
2815,-70.7054515,-33.4127070999999,2020,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SLIGHT
2816,-70.7049542,-33.4647386999999,2020,ESTACION CENTRAL,REGION METROPOLITANA,URBANA,SERIOUS
2817,-70.7042194,-33.4568077,2020,ESTACION CENTRAL,REGION METROPOLITANA,URBANA,SLIGHT
2818,-70.7037912999999,-33.4176293999999,2020,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SERIOUS
2819,-70.7030541,-33.5589777,2020,SAN BERNARDO,REGION METROPOLITANA,URBANA,SLIGHT
2820,-70.7029171,-33.5981505,2020,SAN BERNARDO,REGION METROPOLITANA,URBANA,SERIOUS
2821,-70.7027939999999,-33.5899778,2020,SAN BERNARDO,REGION METROPOLITANA,URBANA,SLIGHT
2822,-70.7026375999999,-33.5932381999999,2020,SAN BERNARDO,REGION METROPOLITANA,URBANA,SLIGHT
2823,-70.7021940999999,-33.5759477,2020,SAN BERNARDO,REGION METROPOLITANA,URBANA,SERIOUS
2824,-70.7021273999999,-33.5648565,2020,SAN BERNARDO,REGION METROPOLITANA,URBANA,SERIOUS
2825,-70.7020683,-33.6269892,2020,SAN BERNARDO,REGION METROPOLITANA,URBANA,SLIGHT
2826,-70.7016995,-33.4574046999999,2020,ESTACION CENTRAL,REGION METROPOLITANA,URBANA,SLIGHT
2827,-70.7016031999999,-33.4747889,2020,ESTACION CENTRAL,REGION METROPOLITANA,URBANA,SERIOUS
2828,-70.7010416,-33.456349,2020,ESTACION CENTRAL,REGION METROPOLITANA,URBANA,SLIGHT
2829,-70.701033,-33.4175575,2020,QUINTA NORMAL,REGION METROPOLITANA,URBANA,SLIGHT
2830,-70.7006074999999,-33.4569549,2020,ESTACION CENTRAL,REGION METROPOLITANA,URBANA,SERIOUS
2831,-70.6998528,-33.3282526,2020,QUILICURA,REGION METROPOLITANA,URBANA,SLIGHT
2832,-70.699561,-33.6074603999999,2020,SAN BERNARDO,REGION METROPOLITANA,URBANA,SLIGHT
2833,-70.6987361,-33.5854485,2020,SAN BERNARDO,REGION METROPOLITANA,URBANA,SLIGHT
2834,-70.6986884,-33.4815173,2020,CERRILLOS,REGION METROPOLITANA,URBANA,SLIGHT
2835,-70.6984461,-33.5930778999999,2020,SAN BERNARDO,REGION METROPOLITANA,URBANA,SLIGHT
2836,-70.6981197,-33.6105374,2020,SAN BERNARDO,REGION METROPOLITANA,URBANA,SLIGHT
